arch_code,epe,fps,sram_kb,cycles_npu,macs,micro_insight,epoch,timestamp
"0,0,0,1,0,1,0,0,0,0,0",4.484530413150788,7.860999449435251,1386.0,50749897,2014554880,nan,11,2026-05-22T18:02:41.092330
"0,0,1,0,0,1,0,0,0,0,0",4.556702327728272,7.901073659122122,1386.0,50491813,2010426112,nan,4,2026-05-22T16:58:07.809401
"0,2,0,0,0,1,0,0,1,0,0",4.57846714258194,8.101391343076,1386.0,49240017,1941842688,nan,10,2026-05-22T17:56:06.451475
"0,0,0,0,0,1,1,0,1,0,0",4.57873283624649,8.285537004813587,1386.0,48142677,1863166720,nan,5,2026-05-22T17:01:07.189618
"0,0,0,0,0,1,1,0,0,0,0",4.580303239822388,8.395416916718913,1386.0,47510825,1842981632,nan,3,2026-05-22T16:44:28.442478
"0,0,0,0,0,1,0,0,0,0,0",4.58314563035965,8.453009813542876,1386.0,47186205,1832889088,nan,2,2026-05-22T16:32:55.962548
"0,0,1,0,0,0,0,0,0,0,0",4.648231709003449,8.499365065556985,1386.0,46928121,1828760320,nan,6,2026-05-22T17:22:27.246341
"0,2,0,0,0,0,1,0,1,0,0",4.6712889790534975,8.670176368510933,1386.0,46000945,1770269440,nan,10,2026-05-22T17:57:20.269759
"0,2,0,0,0,0,1,0,0,0,0",4.672485876083374,8.79056910825676,1386.0,45369093,1750084352,nan,11,2026-05-22T18:02:06.307467
"0,2,0,0,0,0,0,0,0,0,0",4.676994335651398,8.853731508068705,1386.0,45044473,1739991808,nan,0,2026-05-22T16:14:57.705221
"0,0,0,0,0,0,1,0,1,0,0",4.677228689193726,8.945903517580703,1386.0,44578985,1681500928,nan,13,2026-05-22T18:27:47.902408
"0,0,0,0,0,0,1,0,0,0,0",4.6783612132072445,9.074132051896504,1386.0,43947133,1661315840,nan,6,2026-05-22T17:22:58.862882
"0,0,0,0,0,0,0,0,0,0,0",4.683212077617645,9.141450717605023,1386.0,43622513,1651223296,nan,0,2026-05-22T16:14:57.565933
